History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-07-14; Date To: 2024-07-14,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-07-14 00:00:00,Friday,89,14,30,2,4,0,95,0,0,0,81.65,799265.33,8980.51,0,44,22,120,458265.33,4823.85,341000,0,0,0,109
,Total (History),89,14,30,2,4,0,95,0,0,0,81.65,799265.33,8980.51,0,44,22,120,458265.33,4823.85,341000,0,0,0,109
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15 00:00:00,Saturday,75,33,28,0,3,0,40,10,21,7,67.57,636556.61,8487.42,0,32,22,145,425175.25,8503.5,211381.36,10065.78,0,0,111
2023-07-16 00:00:00,Sunday,78,34,32,0,3,0,33,13,12,23,67.83,649698.3,8329.47,0,37,16,132,443452.53,9640.27,206245.77,17187.15,0,0,115
2023-07-17 00:00:00,Monday,75,41,13,0,3,0,32,14,9,23,63.03,574975.25,7666.34,0,16,12,122,392348.12,8529.31,182627.13,20291.9,0,0,119
2023-07-18 00:00:00,Tuesday,78,40,22,0,2,0,20,15,9,36,65,560600.5,7187.19,0,20,10,115,278820.81,7966.31,281779.69,31308.85,0,0,120
2023-07-19 00:00:00,Wednesday,72,45,24,1,2,0,16,19,6,34,60,527838.68,7331.09,0,26,10,104,269914.92,7711.85,257923.76,42987.29,0,0,120
2023-07-20 00:00:00,Thursday,67,49,11,2,2,0,18,21,5,27,55.83,491296.85,7332.79,0,15,10,100,286000.21,7333.34,205296.64,41059.33,0,0,120
2023-07-21 00:00:00,Friday,39,78,11,1,2,0,17,15,5,5,32.5,265582.89,6809.82,0,40,10,73,227828.65,7119.65,37754.24,7550.85,0,0,120
