History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-03-09; Date To: 2024-03-09,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-03-09 00:00:00,Thursday,101,10,49,0,3,0,104,0,0,0,88.6,1312568.07,12995.72,0,32,16,163,1312568.07,12620.85,0,0,0,0,114
,Total (History),101,10,49,0,3,0,104,0,0,0,88.6,1312568.07,12995.72,0,32,16,163,1312568.07,12620.85,0,0,0,0,114
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-10 00:00:00,Friday,105,7,55,2,2,0,64,13,17,15,90.52,1381181.81,13154.11,0,23,14,209,977054.71,12689.02,404127.1,23772.18,0,0,116
2023-03-11 00:00:00,Saturday,117,0,45,3,2,0,34,32,38,18,95.9,1266156.7,10821.85,0,50,8,193,831970.28,12605.61,434186.42,11425.96,0,0,122
2023-03-12 00:00:00,Sunday,112,6,58,1,2,0,40,54,2,19,92.56,1444668.69,12898.83,0,48,9,194,1205702.59,12826.62,238966.1,119483.05,0,0,121
2023-03-13 00:00:00,Monday,113,4,35,2,2,0,31,59,2,25,93.39,1509346.9,13357.05,0,33,9,196,1178143.5,13090.48,331203.4,165601.7,0,0,121
2023-03-14 00:00:00,Tuesday,103,15,35,1,2,0,19,60,2,25,85.12,1311773.81,12735.67,0,46,9,189,1024485.69,12968.17,287288.12,143644.06,0,0,121
2023-03-15 00:00:00,Wednesday,118,1,18,0,2,0,10,41,52,17,97.52,819703.45,6946.64,0,55,9,128,644567.87,12638.59,175135.58,3367.99,0,0,121
2023-03-16 00:00:00,Thursday,118,2,30,0,1,0,15,44,38,22,97.52,997935.28,8457.08,0,17,9,151,746867.5,12658.77,251067.78,6607.05,0,0,121
2023-03-17 00:00:00,Friday,91,29,34,0,1,0,19,46,1,26,75.21,1063883.48,11691.03,0,24,9,167,790951.28,12168.48,272932.2,272932.2,0,0,121
2023-03-18 00:00:00,Saturday,87,32,25,1,1,0,23,44,1,21,71.9,1092672.04,12559.45,0,28,9,164,851011.04,12701.66,241661,241661,0,0,121
2023-03-19 00:00:00,Sunday,79,40,25,1,1,0,18,47,0,16,65.29,1019701.08,12907.61,0,32,9,149,818701.08,12595.4,201000,0,0,0,121
2023-03-20 00:00:00,Monday,87,31,41,2,1,0,30,44,0,16,71.9,1111694.06,12778.09,0,32,9,160,910694.06,12306.68,201000,0,0,0,121
2023-03-21 00:00:00,Tuesday,69,51,24,0,1,0,24,46,0,0,57.02,918556.83,13312.42,0,44,9,125,918556.83,13122.24,0,0,0,0,121
2023-03-22 00:00:00,Wednesday,72,48,24,0,1,0,23,50,0,0,59.5,992697.58,13787.47,0,21,9,130,992697.58,13598.6,0,0,0,0,121
2023-03-23 00:00:00,Thursday,70,50,25,0,1,0,16,44,0,11,57.85,888255.66,12689.37,0,27,9,125,811137.01,13518.95,77118.65,0,0,0,121
2023-03-24 00:00:00,Friday,72,47,27,1,1,0,24,34,0,16,59.5,837720.91,11635.01,0,24,9,135,760602.26,13113.83,77118.65,0,0,0,121
2023-03-25 00:00:00,Saturday,95,24,58,1,1,0,17,24,18,38,78.51,766374.74,8067.1,0,40,9,155,497273.04,12128.61,269101.7,14950.09,0,0,121
2023-03-26 00:00:00,Sunday,117,1,24,2,1,0,18,30,36,36,96.69,866368.38,7404.86,0,18,9,165,581266.68,12109.72,285101.7,7919.49,0,0,121
2023-03-27 00:00:00,Monday,80,38,15,2,1,0,13,30,27,13,66.12,678395.23,8479.94,0,50,9,116,505293.53,11751.01,173101.7,6411.17,0,0,121
2023-03-28 00:00:00,Tuesday,78,42,15,0,1,0,7,32,26,14,64.46,599048.19,7680.11,0,25,9,97,508048.19,13026.88,91000,3500,0,0,121
2023-03-29 00:00:00,Wednesday,68,52,25,0,1,0,11,34,11,13,56.2,664010.69,9764.86,0,20,9,113,573010.69,12733.57,91000,8272.73,0,0,121
2023-03-30 00:00:00,Thursday,80,40,19,0,1,0,19,38,11,13,66.12,824002.59,10300.03,0,7,9,134,733002.59,12859.69,91000,8272.73,0,0,121
2023-03-31 00:00:00,Friday,107,12,52,1,0,0,19,47,32,10,89.17,1192630.9,11146.08,0,25,10,164,868944.47,13165.83,323686.43,10115.2,0,0,120
2023-04-01 00:00:00,Saturday,104,13,42,3,0,0,18,57,23,9,86.67,993603.46,9553.88,0,38,10,168,783603.46,10448.05,210000,9130.43,0,0,120
2023-04-02 00:00:00,Sunday,79,41,24,1,0,0,17,48,7,8,65.29,653102.87,8267.12,0,52,9,129,653102.87,10047.74,0,0,0,0,121
2023-04-03 00:00:00,Monday,52,69,17,0,0,0,14,30,6,2,42.98,424023.92,8154.31,0,44,9,71,424023.92,9636.91,0,0,0,0,121
2023-04-04 00:00:00,Tuesday,43,78,17,0,0,0,10,20,6,7,35.54,387132.44,9003.08,0,26,9,62,338962.95,11298.76,48169.49,8028.25,0,0,121
2023-04-05 00:00:00,Wednesday,23,98,9,0,0,0,3,20,0,0,19.01,293325.84,12753.3,0,23,9,36,293325.84,12753.3,0,0,0,0,121
2023-04-06 00:00:00,Thursday,25,96,11,0,0,0,5,20,0,0,20.66,275387.4,11015.5,0,9,9,41,275387.4,11015.5,0,0,0,0,121
2023-04-07 00:00:00,Friday,37,84,11,0,0,0,6,16,14,1,30.58,252834.43,6833.36,0,13,9,37,252834.43,11492.47,0,0,0,0,121
2023-04-08 00:00:00,Saturday,44,77,12,0,0,0,3,21,19,1,36.36,264928.13,6021.09,0,10,9,46,264928.13,11038.67,0,0,0,0,121
2023-04-09 00:00:00,Sunday,18,103,6,0,0,0,4,14,0,0,14.88,203919.67,11328.87,0,13,9,35,203919.67,11328.87,0,0,0,0,121
2023-04-10 00:00:00,Monday,11,110,5,0,0,0,1,10,0,0,9.09,123700.56,11245.51,0,12,9,21,123700.56,11245.51,0,0,0,0,121
2023-04-11 00:00:00,Tuesday,34,87,21,0,0,0,2,20,5,7,28.1,207120.65,6091.78,0,3,9,52,162120.65,7369.12,45000,9000,0,0,121
2023-04-12 00:00:00,Wednesday,30,91,11,0,0,0,3,11,11,5,24.79,198007.59,6600.25,0,21,9,35,146131.59,10437.97,51876,4716,0,0,121
2023-04-13 00:00:00,Thursday,45,76,12,0,0,0,6,14,23,2,37.19,260883.16,5797.4,0,9,9,39,209007.16,10450.36,51876,2255.48,0,0,121
2023-04-14 00:00:00,Friday,23,98,8,0,0,0,5,11,6,1,19.01,204707.39,8900.32,0,13,9,30,152831.39,9551.96,51876,8646,0,0,121
2023-04-15 00:00:00,Saturday,11,110,6,0,0,0,2,9,0,0,9.09,86836.55,7894.23,0,12,9,22,86836.55,7894.23,0,0,0,0,121
2023-04-16 00:00:00,Sunday,14,107,11,0,0,0,1,8,3,2,11.57,74769.69,5340.69,0,11,9,17,74769.69,8307.74,0,0,0,0,121
2023-04-17 00:00:00,Monday,24,96,3,1,0,0,1,7,14,3,19.83,62519.69,2604.99,0,3,9,18,62519.69,7814.96,0,0,0,0,121
2023-04-18 00:00:00,Tuesday,32,88,7,1,0,0,4,6,20,3,26.45,112010.5,3500.33,0,5,9,18,112010.5,11201.05,0,0,0,0,121
2023-04-19 00:00:00,Wednesday,31,89,5,1,0,0,4,10,17,1,25.62,170911.34,5513.27,0,3,9,23,170911.34,12207.95,0,0,0,0,121
2023-04-20 00:00:00,Thursday,16,104,5,1,0,0,2,10,4,1,13.22,172307.6,10769.23,0,7,9,20,172307.6,14358.97,0,0,0,0,121
2023-04-21 00:00:00,Friday,21,99,9,1,0,0,1,16,4,1,17.36,206650.45,9840.5,0,4,9,32,206650.45,12155.91,0,0,0,0,121
2023-04-22 00:00:00,Saturday,19,102,7,0,0,0,1,18,0,0,15.7,221238.24,11644.12,0,6,9,33,221238.24,11644.12,0,0,0,0,121
2023-04-23 00:00:00,Sunday,31,90,8,0,0,0,4,12,14,1,25.62,189157.82,6101.87,0,10,9,27,189157.82,11822.36,0,0,0,0,121
2023-04-24 00:00:00,Monday,29,92,5,0,0,0,2,12,14,1,23.97,147538.32,5087.53,0,7,9,22,147538.32,10538.45,0,0,0,0,121
2023-04-25 00:00:00,Tuesday,24,96,1,1,0,0,2,8,14,1,19.83,91809.52,3825.4,0,5,9,16,91809.52,9180.95,0,0,0,0,121
2023-04-26 00:00:00,Wednesday,24,97,10,0,0,0,4,10,8,2,19.83,160133.47,6672.23,0,5,9,23,160133.47,11438.1,0,0,0,0,121
2023-04-27 00:00:00,Thursday,27,94,3,0,0,0,4,13,8,2,22.31,187252.1,6935.26,0,0,9,29,187252.1,11014.83,0,0,0,0,121
2023-04-28 00:00:00,Friday,20,101,0,0,0,0,2,8,8,2,16.53,95016.92,4750.85,0,7,9,20,95016.92,9501.69,0,0,0,0,121
2023-04-29 00:00:00,Saturday,22,99,11,0,0,0,2,10,8,2,18.18,104012.69,4727.85,0,9,9,26,104012.69,8667.72,0,0,0,0,121
2023-04-30 00:00:00,Sunday,26,95,10,0,0,0,0,16,8,2,21.49,137262.94,5279.34,0,6,9,30,137262.94,8578.93,0,0,0,0,121
2023-05-01 00:00:00,Monday,10,111,3,0,0,0,0,10,0,0,8.26,82241.14,8224.11,0,11,9,17,82241.14,8224.11,0,0,0,0,121
2023-05-02 00:00:00,Tuesday,4,117,2,0,0,0,2,2,0,0,3.31,48000,12000,0,8,9,7,48000,12000,0,0,0,0,121
2023-05-03 00:00:00,Wednesday,8,113,6,0,0,0,3,5,0,0,6.61,122825,15353.13,0,2,9,13,122825,15353.13,0,0,0,0,121
2023-05-04 00:00:00,Thursday,11,110,4,0,0,0,4,7,0,0,9.09,148987.53,13544.32,0,1,9,18,148987.53,13544.32,0,0,0,0,121
2023-05-05 00:00:00,Friday,13,108,4,0,0,0,3,10,0,0,10.74,151638.37,11664.49,0,2,9,23,151638.37,11664.49,0,0,0,0,121
2023-05-06 00:00:00,Saturday,5,116,3,0,0,0,1,4,0,0,4.13,61493.05,12298.61,0,11,9,8,61493.05,12298.61,0,0,0,0,121
2023-05-07 00:00:00,Sunday,6,115,1,0,0,0,1,5,0,0,4.96,71662.55,11943.76,0,0,9,9,71662.55,11943.76,0,0,0,0,121
2023-05-08 00:00:00,Monday,3,118,0,0,0,0,1,2,0,0,2.48,39010,13003.33,0,3,9,4,39010,13003.33,0,0,0,0,121
2023-05-09 00:00:00,Tuesday,0,121,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,121
2023-05-10 00:00:00,Wednesday,3,118,3,0,0,0,0,3,0,0,2.48,31434.42,10478.14,0,0,9,4,31434.42,10478.14,0,0,0,0,121
2023-05-11 00:00:00,Thursday,5,116,2,0,0,0,0,5,0,0,4.13,48417.47,9683.49,0,0,9,7,48417.47,9683.49,0,0,0,0,121
2023-05-12 00:00:00,Friday,11,110,6,0,0,0,0,7,3,1,9.09,77493.72,7044.88,0,3,9,11,77493.72,11070.53,0,0,0,0,121
2023-05-13 00:00:00,Saturday,11,110,1,0,0,0,0,2,8,1,9.09,20095.42,1826.86,0,6,9,6,20095.42,10047.71,0,0,0,0,121
2023-05-14 00:00:00,Sunday,11,110,0,0,0,0,0,2,8,1,9.09,20095.42,1826.86,0,0,9,6,20095.42,10047.71,0,0,0,0,121
2023-05-15 00:00:00,Monday,1,120,1,0,0,0,0,1,0,0,0.83,8050.84,8050.84,0,3,9,2,8050.84,8050.84,0,0,0,0,121
2023-05-16 00:00:00,Tuesday,2,119,1,0,0,0,1,1,0,0,1.65,23650.84,11825.42,0,0,9,4,23650.84,11825.42,0,0,0,0,121
