History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-11-14; Date To: 2023-12-30,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-11-14 00:00:00,Tuesday,106,8,55,3,3,0,50,0,62,0,88.33,1222339.56,11531.51,0,89,10,176,617596.94,12351.94,604742.62,9753.91,0,0,120
,Total (History),106,8,55,3,3,0,50,0,62,0,88.33,1222339.56,11531.51,0,89,10,176,617596.94,12351.94,604742.62,9753.91,0,0,120
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15 00:00:00,Wednesday,112,0,32,4,3,0,30,3,79,7,94.12,1245098.52,11116.95,0,11,11,223,397138.76,12034.51,847959.76,10733.67,0,0,119
2023-11-16 00:00:00,Thursday,118,0,28,2,1,0,24,4,82,11,97.52,1280413.31,10850.96,0,26,9,226,392945.93,14033.78,887467.38,10822.77,0,0,121
2023-11-17 00:00:00,Friday,86,31,39,1,3,0,26,13,17,34,71.07,1116666.53,12984.49,0,70,9,175,519543.53,13321.63,597123,35124.88,0,0,121
2023-11-18 00:00:00,Saturday,109,6,70,2,1,0,24,17,1,70,92.37,1476184.26,13542.97,0,48,12,207,550496.66,13426.75,925687.6,925687.6,0,0,118
2023-11-19 00:00:00,Sunday,93,24,50,1,2,0,27,25,2,42,77.5,1160102.77,12474.22,0,66,10,172,691577.39,13299.57,468525.38,234262.69,0,0,120
2023-11-20 00:00:00,Monday,110,7,49,1,2,0,36,37,10,30,91.67,1346639.09,12242.17,0,32,10,200,981799.23,13449.3,364839.86,36483.99,0,0,120
2023-11-21 00:00:00,Tuesday,107,10,36,1,2,0,37,35,10,28,89.17,1359089.16,12701.77,0,39,10,197,980223.04,13614.21,378866.12,37886.61,0,0,120
2023-11-22 00:00:00,Wednesday,114,2,36,1,2,0,38,50,10,19,95.8,1600649.2,14040.78,0,29,11,210,1309716.14,14883.14,290933.06,29093.31,0,0,119
2023-11-23 00:00:00,Thursday,110,8,47,0,2,0,37,55,1,19,91.67,1558516.26,14168.33,0,52,10,201,1446829.86,15726.41,111686.4,111686.4,0,0,120
2023-11-24 00:00:00,Friday,111,6,42,1,2,0,37,51,1,25,92.5,1428486.51,12869.25,0,40,10,197,1316800.11,14963.64,111686.4,111686.4,0,0,120
2023-11-25 00:00:00,Saturday,94,24,56,0,2,0,27,41,0,28,78.33,1096025.46,11659.85,0,74,10,178,1068025.46,15706.26,28000,0,0,0,120
2023-11-26 00:00:00,Sunday,114,0,58,1,2,0,26,40,6,45,97.44,1329387.44,11661.29,0,37,13,208,1103887.44,16725.57,225500,37583.33,0,0,117
2023-11-27 00:00:00,Monday,119,-1,37,0,2,0,24,54,6,37,99.17,1491634.58,12534.74,0,33,10,214,1266134.58,16232.49,225500,37583.33,0,0,120
2023-11-28 00:00:00,Tuesday,105,13,51,0,2,0,34,62,0,11,87.5,1476566.94,14062.54,0,65,10,192,1476566.94,15380.91,0,0,0,0,120
