History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-12-18; Date To: 2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-12-18 00:00:00,Monday,102,1,38,0,3,0,84,0,21,0,96.23,1500487.62,14710.66,0,36,24,178,1220428.2,14528.91,280059.42,13336.16,0,0,106
,Total (History),102,1,38,0,3,0,84,0,21,0,96.23,1500487.62,14710.66,0,36,24,178,1220428.2,14528.91,280059.42,13336.16,0,0,106
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-19 00:00:00,Tuesday,93,12,46,1,2,0,51,18,10,17,86.11,1334653.62,14351.11,0,21,22,193,999403.62,14484.11,335250,33525,0,0,108
2023-12-20 00:00:00,Wednesday,89,20,31,1,2,0,43,26,4,19,79.46,1282210.84,14406.86,0,35,18,191,982960.84,14245.81,299250,74812.5,0,0,112
2023-12-21 00:00:00,Thursday,98,14,33,0,1,0,40,42,4,13,86.73,1249698.91,12752.03,0,26,17,205,1040448.91,12688.4,209250,52312.5,0,0,113
2023-12-22 00:00:00,Friday,92,23,34,0,1,0,36,43,3,11,79.31,1211188.7,13165.09,0,40,14,191,1036938.7,13125.81,174250,58083.33,0,0,116
2023-12-23 00:00:00,Saturday,96,17,54,2,1,0,39,41,2,17,82.76,1232122.97,12834.61,0,48,14,209,1136893.07,14211.16,95229.9,47614.95,0,0,116
2023-12-24 00:00:00,Sunday,93,22,37,1,0,0,33,35,3,23,80.17,1206137.9,12969.22,0,42,14,211,1014518.16,14919.38,191619.74,63873.25,0,0,116
2023-12-25 00:00:00,Monday,92,23,29,1,0,0,31,36,2,24,79.31,1164914.01,12662.11,0,30,14,212,1023989.19,15283.42,140924.82,70462.41,0,0,116
2023-12-26 00:00:00,Tuesday,95,19,43,2,0,0,37,51,1,8,81.9,1344200.65,14149.48,0,39,14,213,1310874.37,14896.3,33326.28,33326.28,0,0,116
2023-12-27 00:00:00,Wednesday,104,10,38,2,0,0,37,55,1,13,89.66,1226009.41,11788.55,0,29,14,231,1192683.13,12963.95,33326.28,33326.28,0,0,116
2023-12-28 00:00:00,Thursday,111,2,51,3,0,0,28,54,1,31,95.69,1295702.48,11673,0,43,14,243,1034147.4,12611.55,261555.08,261555.08,0,0,116
2023-12-29 00:00:00,Friday,92,23,27,1,0,0,32,37,1,23,79.31,1148922.89,12488.29,0,48,14,208,932367.81,13512.58,216555.08,216555.08,0,0,116
