History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-02-22; Date To: 2024-02-23,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-02-22 00:00:00,Wednesday,110,6,47,1,2,0,113,0,0,0,92.44,1475567.04,13414.25,0,51,11,192,1475567.04,13058.12,0,0,0,0,119
,Total (History),110,6,47,1,2,0,113,0,0,0,92.44,1475567.04,13414.25,0,51,11,192,1475567.04,13058.12,0,0,0,0,119
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23 00:00:00,Thursday,115,0,36,1,2,0,58,13,43,4,97.46,1688055.2,14678.74,0,17,12,245,1078885.73,15195.57,609169.47,14166.73,0,0,118
2023-02-24 00:00:00,Friday,114,0,52,0,2,0,48,17,28,23,98.28,1598637.65,14023.14,0,54,14,229,961764.76,14796.38,636872.89,22745.46,0,0,116
2023-02-25 00:00:00,Saturday,111,0,50,1,2,0,50,28,6,30,97.37,1545796.9,13926.1,0,52,16,217,1085237.58,13913.3,460559.32,76759.89,0,0,114
2023-02-26 00:00:00,Sunday,115,0,41,1,2,0,39,35,7,37,97.46,1582760.53,13763.14,0,37,12,223,1044828.33,14119.3,537932.2,76847.46,0,0,118
2023-02-27 00:00:00,Monday,116,0,42,1,2,0,42,47,8,22,97.48,1568829.73,13524.39,0,46,11,215,1266677.19,14232.33,302152.54,37769.07,0,0,119
2023-02-28 00:00:00,Tuesday,117,0,50,0,2,0,27,53,14,25,98.32,1622752.98,13869.68,0,56,11,169,1298380.14,16229.75,324372.84,23169.49,0,0,119
2023-03-01 00:00:00,Wednesday,116,0,37,1,2,0,22,52,20,25,97.48,1463474.02,12616.16,0,39,11,161,1066601.18,14413.53,396872.84,19843.64,0,0,119
2023-03-02 00:00:00,Thursday,93,24,38,0,2,0,21,50,7,17,78.15,1307539.73,14059.57,0,50,11,149,1019039.73,14352.67,288500,41214.29,0,0,119
2023-03-03 00:00:00,Friday,80,38,25,0,2,0,28,34,11,9,66.67,1021410.83,12767.64,0,42,10,123,828910.83,13369.53,192500,17500,0,0,120
2023-03-04 00:00:00,Saturday,98,19,48,1,2,0,21,31,23,26,81.67,1095735.93,11180.98,0,39,10,136,766108.78,14732.86,329627.15,14331.62,0,0,120
