History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-11-18; Date To: 2024-01-03,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-11-18 00:00:00,Saturday,113,2,71,0,3,0,47,0,69,0,95.76,1564121.64,13841.78,0,56,12,186,601965.48,12807.78,962156.16,13944.29,0,0,118
,Total (History),113,2,71,0,3,0,47,0,69,0,95.76,1564121.64,13841.78,0,56,12,186,601965.48,12807.78,962156.16,13944.29,0,0,118
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-19 00:00:00,Sunday,105,11,47,1,2,0,42,17,36,13,88.24,1431500.21,13633.34,0,8,11,214,793009.39,13440.84,638490.82,17735.86,0,0,119
2023-11-20 00:00:00,Monday,116,0,52,1,2,0,47,34,29,9,97.48,1487296.53,12821.52,0,41,11,221,1131491.23,13969.03,355805.3,12269.15,0,0,119
2023-11-21 00:00:00,Tuesday,109,8,35,1,2,0,45,32,26,9,90.83,1465552.82,13445.44,0,42,10,214,1080957.04,14038.4,384595.78,14792.15,0,0,120
2023-11-22 00:00:00,Wednesday,114,0,35,1,2,0,47,44,26,0,97.44,1548525.8,13583.56,0,30,13,225,1242092.74,13649.37,306433.06,11785.89,0,0,117
2023-11-23 00:00:00,Thursday,111,8,50,0,2,0,45,49,3,16,91.74,1483093.24,13361.2,0,54,9,213,1384906.84,14733.05,98186.4,32728.8,0,0,121
2023-11-24 00:00:00,Friday,107,11,40,1,2,0,44,42,1,23,88.43,1495085.88,13972.77,0,43,9,203,1288899.48,14987.2,206186.4,206186.4,0,0,121
2023-11-25 00:00:00,Saturday,93,25,55,0,2,0,30,37,0,28,77.5,1050529.04,11296.01,0,70,10,187,1022529.04,15261.63,28000,0,0,0,120
2023-11-26 00:00:00,Sunday,113,0,59,1,2,0,26,38,7,45,97.41,1294961.98,11459.84,0,38,14,218,976461.98,15257.22,318500,45500,0,0,116
2023-11-27 00:00:00,Monday,116,0,33,0,2,0,24,50,7,37,98.31,1370580.51,11815.35,0,31,12,219,1052080.51,14217.3,318500,45500,0,0,118
2023-11-28 00:00:00,Tuesday,101,18,54,0,2,0,35,57,0,11,83.47,1354324.7,13409.16,0,69,9,195,1354324.7,14720.92,0,0,0,0,121
2023-11-29 00:00:00,Wednesday,99,20,38,0,2,0,32,51,0,18,81.82,1278579.76,12914.95,0,40,9,189,1197079.76,14422.65,81500,0,0,0,121
2023-11-30 00:00:00,Thursday,84,34,37,1,2,0,24,31,3,29,69.42,896184.6,10668.86,0,51,9,143,772820.27,14051.28,123364.33,41121.44,0,0,121
2023-12-01 00:00:00,Friday,122,0,2,0,0,0,13,5,100,4,100,312152.51,2558.63,0,65,8,44,266389.82,14799.43,45762.69,457.63,0,0,122
2023-12-02 00:00:00,Saturday,114,6,35,0,2,0,15,19,71,11,93.44,543885.48,4770.93,0,13,8,74,439766.89,12934.32,104118.59,1466.46,0,0,122
2023-12-03 00:00:00,Sunday,74,46,32,0,2,0,22,20,21,13,60.66,735236.6,9935.63,0,23,8,82,547736.6,13041.35,187500,8928.57,0,0,122
2023-12-04 00:00:00,Monday,89,31,16,0,2,0,15,30,34,12,72.95,751992.75,8449.36,0,14,8,88,604992.75,13444.28,147000,4323.53,0,0,122
2023-12-05 00:00:00,Tuesday,109,10,30,1,2,0,18,38,41,15,89.34,887369.6,8141.01,0,16,8,100,711369.6,12703.03,176000,4292.68,0,0,122
2023-12-06 00:00:00,Wednesday,79,40,27,1,2,0,21,39,9,13,64.75,1006539.84,12741.01,0,25,8,107,843039.84,14050.66,163500,18166.67,0,0,122
2023-12-07 00:00:00,Thursday,100,19,34,1,2,0,22,43,26,12,81.97,1008716.14,10087.16,0,30,8,112,899216.14,13834.09,109500,4211.54,0,0,122
