History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-09-12; Date To: 2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-09-12 00:00:00,Tuesday,90,23,56,0,4,0,94,0,0,0,76.92,1168939.11,12988.21,0,18,14,136,915939.11,9744.03,253000,0,0,0,117
,Total (History),90,23,56,0,4,0,94,0,0,0,76.92,1168939.11,12988.21,0,18,14,136,915939.11,9744.03,253000,0,0,0,117
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13 00:00:00,Wednesday,99,16,37,1,3,0,54,18,22,9,83.19,1046358.38,10569.28,0,8,11,189,816358.38,11338.31,230000,10454.55,0,0,119
2023-09-14 00:00:00,Thursday,101,18,42,1,0,0,36,36,12,18,84.17,1093570.25,10827.43,0,40,10,186,845570.25,11744.03,248000,20666.67,0,0,120
2023-09-15 00:00:00,Friday,95,25,35,1,0,0,29,31,13,23,78.51,1049015.37,11042.27,0,42,9,180,693989.94,11566.5,355025.43,27309.65,0,0,121
2023-09-16 00:00:00,Saturday,115,6,56,1,0,0,22,35,9,50,94.26,1275097.52,11087.8,0,31,8,218,630581.76,11062.84,644515.76,71612.86,0,0,122
2023-09-17 00:00:00,Sunday,100,22,22,0,0,0,19,38,8,35,81.97,1104503.17,11045.03,0,38,8,188,637630.29,11186.5,466872.88,58359.11,0,0,122
2023-09-18 00:00:00,Monday,96,24,20,2,0,0,18,45,5,30,78.69,1020812.9,10633.47,0,22,8,174,645770.53,10250.33,375042.37,75008.47,0,0,122
2023-09-19 00:00:00,Tuesday,67,55,23,0,0,0,21,38,4,4,54.92,788607.22,11770.26,0,54,8,135,694607.22,11773,94000,23500,0,0,122
2023-09-20 00:00:00,Wednesday,71,51,27,0,0,0,18,48,4,1,58.2,907239.05,12778.01,0,23,8,144,841739.05,12753.62,65500,16375,0,0,122
2023-09-21 00:00:00,Thursday,77,45,25,0,0,0,26,41,4,6,63.11,955836.21,12413.46,0,19,8,158,844132.85,12599,111703.36,27925.84,0,0,122
