Unnamed: 0,Occupancy Chart,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
,,,The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Date,,,,Saleable,Booked,,,Arrival,,Comp,,,House Use,,,,Fit,,,Occ %,,Room Rev,,,Average Rate,,,,Dep Rooms,,OOO Rooms,,,Total Pax
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01-09-2021 00:00,,,,117,117,,,49,,1,,,6,,,,117,,,94.0171,,617835.21,,,5280.6428,,,,45,,15,,,172
,,02-09-2021 00:00,,,,116,113,,,34,,1,,,5,,,,113,,,92.2414,,620455.06,,,5490.7527,,,,32,,16,,,170
,,03-09-2021 00:00,,,,118,116,,,39,,0,,,4,,,,116,,,94.9153,,633071.92,,,5457.5165,,,,35,,14,,,169
,,04-09-2021 00:00,,,,118,116,,,36,,0,,,4,,,,116,,,94.9153,,682949.05,,,5887.4918,,,,36,,14,,,182
,,05-09-2021 00:00,,,,119,114,,,36,,0,,,1,,,,114,,,94.958,,664046.94,,,5824.9731,,,,38,,13,,,182
,,06-09-2021 00:00,,,,119,118,,,41,,0,,,4,,,,118,,,95.7983,,682494.94,,,5783.8554,,,,37,,13,,,181
,,07-09-2021 00:00,,,,118,107,,,41,,0,,,4,,,,107,,,87.2881,,649119.72,,,6066.5394,,,,52,,14,,,164
,,08-09-2021 00:00,,,,120,99,,,48,,0,,,4,,,,99,,,79.1667,,518542.76,,,5237.8056,,,,56,,12,,,152
,,09-09-2021 00:00,,,,111,75,,,28,,0,,,4,,,,75,,,63.964,,394551.5,,,5260.6866,,,,52,,21,,,105
,,10-09-2021 00:00,,,,118,75,,,35,,0,,,4,,,,75,,,60.1695,,438621.35,,,5848.2846,,,,35,,14,,,119
,,11-09-2021 00:00,,,,111,77,,,43,,0,,,4,,,,77,,,65.7658,,426438.98,,,5538.1685,,,,41,,21,,,126
,,12-09-2021 00:00,,,,113,55,,,26,,0,,,2,,,,55,,,46.9027,,349881.79,,,6361.487,,,,48,,19,,,87
,,13-09-2021 00:00,,,,112,58,,,28,,0,,,2,,,,58,,,50,,327570.64,,,5647.7696,,,,25,,20,,,89
