History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-12-27; Date To: 2024-02-11,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-12-27 00:00:00,Wednesday,89,15,43,6,3,0,91,0,7,0,78.76,1209532.05,13590.25,0,41,18,192,1176205.77,12925.34,33326.28,4760.9,0,0,113
,Total (History),89,15,43,6,3,0,91,0,7,0,78.76,1209532.05,13590.25,0,41,18,192,1176205.77,12925.34,33326.28,4760.9,0,0,113
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-28 00:00:00,Thursday,105,0,57,8,2,0,77,6,8,24,91.3,1348798.42,12845.7,0,10,15,270,1039785.74,12527.54,309012.68,38626.58,0,0,115
2023-12-29 00:00:00,Friday,97,16,33,1,2,0,58,18,4,20,83.62,1212110.18,12495.98,0,48,14,240,948097.5,12474.97,264012.68,66003.17,0,0,116
2023-12-30 00:00:00,Saturday,74,37,25,2,2,0,41,25,2,10,64.35,980397.87,13248.62,0,47,15,198,841173.33,12745.05,139224.54,69612.27,0,0,115
2023-12-31 00:00:00,Sunday,75,34,36,6,2,0,46,25,1,11,64.1,967803.7,12904.05,0,31,13,171,888367.3,12512.22,79436.4,79436.4,0,0,117
2024-01-01 00:00:00,Monday,69,41,33,5,2,0,31,31,5,9,58.97,830369.83,12034.35,0,44,13,149,824119.83,13292.26,6250,1250,0,0,117
2024-01-02 00:00:00,Tuesday,74,35,40,6,2,0,26,26,2,28,63.25,932407.64,12600.1,0,31,13,147,699682.96,13455.44,232724.68,116362.34,0,0,117
2024-01-03 00:00:00,Wednesday,79,38,28,1,2,0,23,30,2,27,65.83,1007706.16,12755.77,0,28,10,142,706981.48,13339.27,300724.68,150362.34,0,0,120
2024-01-04 00:00:00,Thursday,100,15,42,1,4,0,29,44,2,30,83.33,1217899.33,12178.99,0,18,10,186,845174.65,11577.73,372724.68,186362.34,0,0,120
2024-01-05 00:00:00,Friday,74,42,21,0,4,0,35,34,1,8,61.67,903026.21,12203.06,0,48,10,151,760776.21,11025.74,142250,142250,0,0,120
2024-01-06 00:00:00,Saturday,69,43,40,5,3,0,29,42,1,5,57.5,1002075.17,14522.83,0,41,10,147,995825.17,14025.71,6250,6250,0,0,120
2024-01-07 00:00:00,Sunday,54,61,20,2,3,0,26,32,1,0,45,756895.76,14016.59,0,38,10,117,750645.76,12942.17,6250,6250,0,0,120
2024-01-08 00:00:00,Monday,66,51,34,0,3,0,20,37,1,11,55,950224.66,14397.34,0,24,10,140,768974.66,13490.78,181250,181250,0,0,120
2024-01-09 00:00:00,Tuesday,61,56,11,0,3,0,19,33,1,11,50.83,882481.55,14466.91,0,16,10,127,701231.55,13485.22,181250,181250,0,0,120
2024-01-10 00:00:00,Wednesday,56,61,18,0,3,0,20,35,3,1,46.67,770956.13,13767.07,0,25,10,110,747706.13,13594.66,23250,7750,0,0,120
2024-01-11 00:00:00,Thursday,72,43,44,2,3,0,25,43,3,6,60,1060963.41,14735.6,0,26,10,137,962713.41,14157.55,98250,32750,0,0,120
2024-01-12 00:00:00,Friday,88,29,33,0,3,0,28,44,10,9,73.33,1312578.16,14915.66,0,17,10,164,1025328.16,14240.67,287250,28725,0,0,120
2024-01-13 00:00:00,Saturday,64,54,12,0,2,0,18,38,1,9,53.33,949014.72,14828.36,0,37,10,113,807764.72,14424.37,141250,141250,0,0,120
