History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-11-29; Date To: 2024-01-14,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-11-29 00:00:00,Wednesday,117,0,50,0,3,0,106,0,14,0,97.5,1897941.9,16221.73,0,45,10,185,1704441.9,16079.64,193500,13821.43,0,0,120
,Total (History),117,0,50,0,3,0,106,0,14,0,97.5,1897941.9,16221.73,0,45,10,185,1704441.9,16079.64,193500,13821.43,0,0,120
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-30 00:00:00,Thursday,105,11,48,1,2,0,68,9,22,9,88.24,1472440.73,14023.25,0,30,11,224,1042559.46,13539.73,429881.27,19540.06,0,0,119
2023-12-01 00:00:00,Friday,121,0,91,0,1,0,19,2,4,97,99.18,2114546.59,17475.59,0,77,8,241,302800.84,14419.09,1811745.75,452936.44,0,0,122
2023-12-02 00:00:00,Saturday,117,0,48,0,2,0,18,17,3,81,98.32,1905853.36,16289.34,0,51,11,245,438989.77,12542.56,1466863.59,488954.53,0,0,119
2023-12-03 00:00:00,Sunday,90,25,50,0,2,0,25,30,2,35,76.92,1321555.15,14683.95,0,77,13,189,748276.27,13605.02,573278.88,286639.44,0,0,117
2023-12-04 00:00:00,Monday,97,18,41,0,2,0,18,37,2,42,82.91,1527277.8,15745.13,0,34,13,181,734498.92,13354.53,792778.88,396389.44,0,0,117
2023-12-05 00:00:00,Tuesday,81,29,39,5,2,0,23,46,1,18,69.23,1078469.64,13314.44,0,50,13,163,892469.64,12934.34,186000,186000,0,0,117
2023-12-06 00:00:00,Wednesday,88,27,40,1,2,0,25,43,10,13,74.58,1265004.88,14375.06,0,37,12,184,952504.88,14007.42,312500,31250,0,0,118
2023-12-07 00:00:00,Thursday,110,5,58,1,2,0,23,50,10,30,93.22,1345805.01,12234.59,0,36,12,205,1073805.01,14709.66,272000,27200,0,0,118
2023-12-08 00:00:00,Friday,77,39,23,0,2,0,21,52,0,6,65.25,1138450.25,14785.07,0,57,12,163,1057450.25,14485.62,81000,0,0,0,118
2023-12-09 00:00:00,Saturday,76,40,36,0,2,0,29,47,0,2,64.41,1075718.52,14154.19,0,37,12,175,1048718.52,13798.93,27000,0,0,0,118
2023-12-10 00:00:00,Sunday,84,32,37,0,2,0,27,51,0,8,71.19,1240679.87,14770,0,29,12,172,1096379.87,14056.15,144300,0,0,0,118
2023-12-11 00:00:00,Monday,90,26,50,0,2,0,17,56,0,19,76.27,1391344.1,15459.38,0,44,12,166,1007109.1,13796.01,384235,0,0,0,118
2023-12-12 00:00:00,Tuesday,76,40,34,0,2,0,17,43,0,18,64.41,1152088.65,15159.06,0,48,12,144,789653.65,13160.89,362435,0,0,0,118
2023-12-13 00:00:00,Wednesday,69,48,26,1,2,0,13,53,1,5,57.5,988610.6,14327.69,0,33,10,144,895940.6,13574.86,92670,92670,0,0,120
2023-12-14 00:00:00,Thursday,75,38,35,5,2,0,16,53,1,12,62.5,1006227.83,13416.37,0,25,10,162,923264.69,13380.65,82963.14,82963.14,0,0,120
2023-12-15 00:00:00,Friday,93,25,44,0,2,0,20,59,3,13,77.5,1312563.03,14113.58,0,33,10,171,1152904.97,14593.73,159658.06,53219.35,0,0,120
2023-12-16 00:00:00,Saturday,77,40,31,1,2,0,12,52,3,13,64.17,997052.26,12948.73,0,46,10,148,856419.62,13381.56,140632.64,46877.55,0,0,120
2023-12-17 00:00:00,Sunday,87,30,33,1,2,0,14,53,4,19,72.5,1080947.77,12424.69,0,23,10,158,857798.19,12802.96,223149.58,55787.39,0,0,120
2023-12-18 00:00:00,Monday,72,46,20,0,2,0,12,36,4,22,60,864400.17,12005.56,0,36,10,126,626250.59,13046.89,238149.58,59537.39,0,0,120
2023-12-19 00:00:00,Tuesday,71,44,44,1,2,0,15,33,5,21,60.17,824644.85,11614.72,0,41,12,127,633627.91,13200.58,191016.94,38203.39,0,0,118
2023-12-20 00:00:00,Wednesday,83,33,33,0,2,0,18,39,0,28,70.34,869985.34,10481.75,0,22,12,145,754985.34,13245.36,115000,0,0,0,118
2023-12-21 00:00:00,Thursday,100,16,42,0,2,0,17,63,0,22,84.75,933417.44,9334.17,0,25,12,180,903417.44,11292.72,30000,0,0,0,118
2023-12-22 00:00:00,Friday,102,15,34,0,2,0,17,67,0,20,85.71,1019477.09,9994.87,0,32,11,181,1019477.09,12136.63,0,0,0,0,119
2023-12-23 00:00:00,Saturday,101,15,53,2,2,0,21,66,1,17,84.17,1225198.76,12130.68,0,52,10,195,1136218.86,13059.99,88979.9,88979.9,0,0,120
2023-12-24 00:00:00,Sunday,100,17,40,1,2,0,17,61,1,24,83.33,1133863.53,11338.64,0,42,10,196,992493.79,12724.28,141369.74,141369.74,0,0,120
2023-12-25 00:00:00,Monday,92,25,28,1,2,0,21,51,1,22,76.67,1045677.6,11366.06,0,36,10,184,934002.78,12972.26,111674.82,111674.82,0,0,120
2023-12-26 00:00:00,Tuesday,93,24,42,1,2,0,24,64,0,8,77.5,1202269.32,12927.63,0,41,10,178,1175193.04,13354.47,27076.28,0,0,0,120
2023-12-27 00:00:00,Wednesday,102,15,39,1,2,0,24,68,0,13,85,1137393.44,11150.92,0,30,10,193,1110317.16,12068.66,27076.28,0,0,0,120
2023-12-28 00:00:00,Thursday,109,7,50,2,2,0,19,64,0,30,90.83,1088281.42,9984.23,0,42,10,196,981976.34,11831.04,106305.08,0,0,0,120
2023-12-29 00:00:00,Friday,93,25,31,0,2,0,16,56,0,23,77.5,937910.69,10085.06,0,49,10,166,861605.61,11966.74,76305.08,0,0,0,120
2023-12-30 00:00:00,Saturday,82,33,29,0,2,0,13,59,0,12,70.09,976829.79,11912.56,0,40,13,154,883990.81,12277.65,92838.98,0,0,0,117
2023-12-31 00:00:00,Sunday,88,29,35,0,2,0,25,53,0,12,73.95,945701.49,10746.61,0,29,11,163,912650.65,11700.65,33050.84,0,0,0,119
2024-01-01 00:00:00,Monday,76,41,34,0,2,0,15,45,8,10,63.87,731413.57,9623.86,0,54,11,134,722091.53,12034.86,9322.04,1165.26,0,0,119
2024-01-02 00:00:00,Tuesday,78,39,21,0,2,0,8,42,17,13,65.55,610529.21,7827.3,0,28,11,118,601207.17,12024.14,9322.04,548.36,0,0,119
2024-01-03 00:00:00,Wednesday,75,45,25,0,2,0,9,43,17,8,61.48,707392.53,9431.9,0,28,8,108,698070.49,13424.43,9322.04,548.36,0,0,122
2024-01-04 00:00:00,Thursday,91,29,37,0,2,0,14,51,20,8,74.59,790976.52,8692.05,0,24,8,132,767654.48,11810.07,23322.04,1166.1,0,0,122
2024-01-05 00:00:00,Friday,58,62,21,0,2,0,15,45,0,0,47.54,676563.14,11664.88,0,34,8,112,676563.14,11276.05,0,0,0,0,122
