History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-07-20; Date To: 2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-07-20 00:00:00,Thursday,105,3,40,4,3,0,112,0,0,0,91.3,918352.91,8746.22,0,32,15,136,613183.39,5474.85,305169.52,0,0,0,115
,Total (History),105,3,40,4,3,0,112,0,0,0,91.3,918352.91,8746.22,0,32,15,136,613183.39,5474.85,305169.52,0,0,0,115
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21 00:00:00,Friday,95,11,42,3,4,0,51,20,24,7,84.07,765830.44,8061.37,0,26,17,174,532186.36,7495.58,233644.08,9735.17,0,0,113
2023-07-22 00:00:00,Saturday,79,32,39,1,3,0,33,16,10,24,68.7,644537.5,8158.7,0,58,15,149,381303.24,7781.7,263234.26,26323.43,0,0,115
2023-07-23 00:00:00,Sunday,57,56,22,0,3,0,30,16,5,9,49.14,461772.58,8101.27,0,45,14,120,349379.74,7595.21,112392.84,22478.57,0,0,116
2023-07-24 00:00:00,Monday,51,64,17,0,3,0,21,26,0,7,43.22,381251.66,7475.52,0,23,12,97,326358.82,6943.8,54892.84,0,0,0,118
2023-07-25 00:00:00,Tuesday,53,62,21,0,3,0,18,29,5,4,44.92,421590.27,7954.53,0,19,12,93,341697.43,7270.16,79892.84,15978.57,0,0,118
2023-07-26 00:00:00,Wednesday,49,66,9,0,3,0,15,24,6,7,41.53,392274.58,8005.6,0,13,12,89,280381.74,7189.28,111892.84,18648.81,0,0,118
2023-07-27 00:00:00,Thursday,52,63,20,0,3,0,18,30,5,2,44.07,412195.3,7926.83,0,17,12,90,345695.3,7201.99,66500,13300,0,0,118
2023-07-28 00:00:00,Friday,47,70,12,0,1,0,15,27,4,2,39.83,360451.94,7669.19,0,23,12,83,350951.94,8356,9500,2375,0,0,118
2023-07-29 00:00:00,Saturday,74,43,34,0,1,0,16,29,14,16,62.71,508201.94,6867.59,0,17,12,105,366201.94,8137.82,142000,10142.86,0,0,118
2023-07-30 00:00:00,Sunday,50,68,12,0,1,0,16,20,0,15,42.02,425101.94,8502.04,0,22,11,94,283101.94,7863.94,142000,0,0,0,119
