History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-10-26; Date To: 2023-12-11,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-10-26 00:00:00,Thursday,110,1,49,2,3,0,115,0,0,0,94.83,1465498.74,13322.72,0,42,14,172,996789.61,8667.74,468709.13,0,0,0,116
,Total (History),110,1,49,2,3,0,115,0,0,0,94.83,1465498.74,13322.72,0,42,14,172,996789.61,8667.74,468709.13,0,0,0,116
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-27 00:00:00,Friday,106,6,37,1,2,0,67,16,24,2,92.17,1402731.23,13233.31,0,17,15,205,1083731.23,13057,319000,13291.67,0,0,115
2023-10-28 00:00:00,Saturday,115,0,34,1,2,0,50,16,46,6,97.46,1347159.52,11714.43,0,47,12,177,963159.52,14593.33,384000,8347.83,0,0,118
2023-10-29 00:00:00,Sunday,109,0,43,1,2,0,48,27,23,14,97.32,1526913.94,14008.38,0,27,18,198,1064647,14195.29,462266.94,20098.56,0,0,112
2023-10-30 00:00:00,Monday,119,0,68,0,0,0,45,38,2,34,100,1672498.81,14054.61,0,61,11,199,1130231.87,13617.25,542266.94,271133.47,0,0,119
2023-10-31 00:00:00,Tuesday,101,18,34,0,0,0,33,47,1,20,84.87,1412785.99,13987.98,0,52,11,155,1082269.05,13528.36,330516.94,330516.94,0,0,119
2023-11-01 00:00:00,Wednesday,108,14,62,0,0,0,22,58,1,27,88.52,1493668.54,13830.26,0,55,8,168,1058618.54,13232.73,435050,435050,0,0,122
2023-11-02 00:00:00,Thursday,109,9,38,4,0,0,30,63,2,18,89.34,1494458.84,13710.63,0,33,8,175,1211930.04,13031.51,282528.8,141264.4,0,0,122
2023-11-03 00:00:00,Friday,116,1,53,4,0,0,26,68,12,14,95.87,1561757.32,13463.43,0,46,9,195,1224186.12,13023.26,337571.2,28130.93,0,0,121
2023-11-04 00:00:00,Saturday,118,1,36,2,0,0,28,60,18,14,97.52,1616349.55,13697.88,0,36,9,196,1188566.53,13506.44,427783.02,23765.72,0,0,121
2023-11-05 00:00:00,Sunday,102,15,44,4,1,0,32,46,14,15,83.61,1382469.14,13553.62,0,57,8,178,1031686.12,13226.75,350783.02,25055.93,0,0,122
2023-11-06 00:00:00,Monday,115,0,72,4,1,0,35,38,4,43,95.83,1675576.42,14570.23,0,61,10,193,1032593.58,14145.12,642982.84,160745.71,0,0,120
2023-11-07 00:00:00,Tuesday,111,8,42,0,2,0,36,45,27,5,91.74,1298950.11,11702.25,0,71,9,147,1207399.29,14906.16,91550.82,3390.77,0,0,121
