History and Forecast Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
The Claridges,,,,,,,,,,,,,,,,,,,,,,,,,
Date From: 2023-09-13; Date To: 2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-09-13 00:00:00,Wednesday,104,8,50,1,4,0,109,0,0,0,88.89,1219858.38,11729.41,0,35,13,156,989858.38,9081.27,230000,0,0,0,117
,Total (History),104,8,50,1,4,0,109,0,0,0,88.89,1219858.38,11729.41,0,35,13,156,989858.38,9081.27,230000,0,0,0,117
,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-14 00:00:00,Thursday,110,1,47,1,3,0,62,24,17,11,95.65,1208991.86,10990.84,0,26,15,209,953491.86,11087.11,255500,15029.41,0,0,115
2023-09-15 00:00:00,Friday,98,17,36,1,2,0,42,25,17,17,83.05,1157871.84,11815.02,0,50,11,193,795346.41,11870.84,362525.43,21325.03,0,0,118
2023-09-16 00:00:00,Saturday,115,4,56,2,0,0,27,31,11,48,95.04,1290289.49,11219.91,0,39,9,222,645773.73,11134.03,644515.76,58592.34,0,0,121
2023-09-17 00:00:00,Sunday,100,21,21,0,0,0,24,33,8,35,82.64,1122003.14,11220.03,0,38,9,192,655130.26,11493.51,466872.88,58359.11,0,0,121
2023-09-18 00:00:00,Monday,96,23,23,2,0,0,23,40,5,30,79.34,1069312.87,11138.68,0,25,9,175,694270.5,11020.17,375042.37,75008.47,0,0,121
2023-09-19 00:00:00,Tuesday,70,51,23,0,0,0,25,37,4,4,57.85,830107.19,11858.67,0,51,9,142,736107.19,11872.7,94000,23500,0,0,121
2023-09-20 00:00:00,Wednesday,74,47,30,0,0,0,21,48,4,1,61.16,944199.05,12759.45,0,26,9,153,878699.05,12734.77,65500,16375,0,0,121
2023-09-21 00:00:00,Thursday,80,41,26,0,0,0,25,45,4,6,66.12,989836.21,12372.95,0,20,9,166,878132.85,12544.75,111703.36,27925.84,0,0,121
2023-09-22 00:00:00,Friday,85,34,37,2,0,0,28,42,4,13,70.25,1038054.18,12212.4,0,30,9,170,831850.82,11883.58,206203.36,51550.84,0,0,121
2023-09-23 00:00:00,Saturday,82,39,27,1,0,0,29,35,0,19,67.21,1002245.85,12222.51,0,31,8,160,741398.4,11584.35,260847.45,0,0,0,122
2023-09-24 00:00:00,Sunday,59,63,19,0,0,0,19,40,0,0,48.36,676110.65,11459.5,0,43,8,119,676110.65,11459.5,0,0,0,0,122
2023-09-25 00:00:00,Monday,58,64,15,0,0,0,17,41,0,0,47.54,650428.96,11214.29,0,16,8,112,650428.96,11214.29,0,0,0,0,122
2023-09-26 00:00:00,Tuesday,56,65,18,1,0,0,17,27,1,12,45.9,593677.34,10601.38,0,19,8,102,501473.98,11397.14,92203.36,92203.36,0,0,122
2023-09-27 00:00:00,Wednesday,65,56,28,1,0,0,24,22,2,18,53.28,755239.79,11619.07,0,19,8,118,553290.66,12028.06,201949.13,100974.57,0,0,122
2023-09-28 00:00:00,Thursday,64,55,21,3,0,0,28,30,0,9,52.46,761190,11893.59,0,20,8,125,701190,12089.48,60000,0,0,0,122
2023-09-29 00:00:00,Friday,73,47,36,2,0,0,23,43,0,9,59.84,914433.03,12526.48,0,28,8,143,788585.58,11948.27,125847.45,0,0,0,122
2023-09-30 00:00:00,Saturday,62,59,27,1,0,0,21,21,0,21,50.82,800475.83,12910.9,0,39,8,119,537128.38,12788.77,263347.45,0,0,0,122
2023-10-01 00:00:00,Sunday,63,55,32,4,0,0,21,24,0,22,51.64,832281.07,13210.81,0,28,8,120,559781.07,12439.58,272500,0,0,0,122
2023-10-02 00:00:00,Monday,58,60,24,4,0,0,19,24,0,19,47.54,761066.73,13121.84,0,29,8,114,532566.73,12385.27,228500,0,0,0,122
2023-10-03 00:00:00,Tuesday,49,73,8,0,0,0,13,15,12,9,40.16,516476.57,10540.34,0,33,8,68,410976.57,14677.73,105500,8791.67,0,0,122
2023-10-04 00:00:00,Wednesday,64,58,30,0,0,0,21,23,7,13,52.46,788201.18,12315.64,0,10,8,94,605701.18,13765.94,182500,26071.43,0,0,122
2023-10-05 00:00:00,Thursday,60,62,24,0,0,0,21,26,5,8,49.18,705496.34,11758.27,0,26,8,91,601496.34,12797.79,104000,20800,0,0,122
2023-10-06 00:00:00,Friday,90,30,27,2,0,0,29,22,31,10,73.77,745205.54,8280.06,0,21,8,107,667205.54,13082.46,78000,2516.13,0,0,122
2023-10-07 00:00:00,Saturday,109,11,32,2,0,0,24,29,41,17,89.34,904143.58,8294.9,0,22,8,124,739760.46,13957.74,164383.12,4009.34,0,0,122
2023-10-08 00:00:00,Sunday,78,44,33,0,0,0,25,35,9,9,63.93,917247.55,11759.58,0,35,8,117,825747.55,13762.46,91500,10166.67,0,0,122
2023-10-09 00:00:00,Monday,98,24,27,0,0,0,25,40,21,12,80.33,988335.66,10085.06,0,19,8,125,883335.66,13589.78,105000,5000,0,0,122
2023-10-10 00:00:00,Tuesday,94,28,22,0,0,0,22,42,21,9,77.05,993384.53,10567.92,0,26,8,113,940384.53,14693.51,53000,2523.81,0,0,122
2023-10-11 00:00:00,Wednesday,92,30,25,0,0,0,18,43,21,10,75.41,1027060.15,11163.7,0,27,8,115,947060.15,15525.58,80000,3809.52,0,0,122
